2023-04-23 20:25:39,634 DEBUG   HandlerThread:3064472 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-52-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-04-23T20:25:39.616870', 'startedAt': '2023-04-23T20:25:38.494900', 'docker': None, 'cuda': None, 'args': ('-n_gpu', '0', '-save_dir', '/workdir/results/23_04_2023', '-library', 'pytorch', '-model_name', 'resnet34', '-n_b', '200', '-n_w', '60', '-b_s', '64', '-modality', 'wav', '-n_epochs', '100', '-fine_tune', '1', '-n_fft', '1024', '-hop_length', '512', '-n_mels', '64', '-sample_duration', '1', '-exp_name', 'wav_duration_1'), 'state': 'running', 'program': '/workdir/Speaker_Verification_version_1.0/Speaker-Verification/issai_task_3_train.py', 'codePath': 'issai_task_3_train.py', 'git': {'remote': 'https://github.com/Allessyer/Speaker-Verification.git', 'commit': '71b761047def8893f3898786ccc2ebeccc5b8f63'}, 'email': '71093827+Allessyer@users.noreply.github.com', 'root': '/workdir/Speaker_Verification_version_1.0/Speaker-Verification', 'host': 'e71d610881fb', 'username': 'root', 'executable': '/usr/bin/python', 'cpu_count': 128, 'cpu_count_logical': 256, 'cpu_freq': {'current': 2831.813316406252, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3393.022, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.36, 'min': 1500.0, 'max': 2250.0}, {'current': 2488.694, 'min': 1500.0, 'max': 2250.0}, {'current': 1698.81, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.593, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.531, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.616, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.733, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.839, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.028, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.539, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.745, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.095, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.765, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.915, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.426, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.343, 'min': 1500.0, 'max': 2250.0}, {'current': 2248.023, 'min': 1500.0, 'max': 2250.0}, {'current': 2280.423, 'min': 1500.0, 'max': 2250.0}, {'current': 2285.801, 'min': 1500.0, 'max': 2250.0}, {'current': 2385.085, 'min': 1500.0, 'max': 2250.0}, {'current': 2310.068, 'min': 1500.0, 'max': 2250.0}, {'current': 2347.35, 'min': 1500.0, 'max': 2250.0}, {'current': 2337.555, 'min': 1500.0, 'max': 2250.0}, {'current': 3228.689, 'min': 1500.0, 'max': 2250.0}, {'current': 1693.947, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.887, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.382, 'min': 1500.0, 'max': 2250.0}, {'current': 2317.894, 'min': 1500.0, 'max': 2250.0}, {'current': 1690.42, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.841, 'min': 1500.0, 'max': 2250.0}, {'current': 2518.114, 'min': 1500.0, 'max': 2250.0}, {'current': 2520.014, 'min': 1500.0, 'max': 2250.0}, {'current': 2490.957, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.577, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.929, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.986, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.05, 'min': 1500.0, 'max': 2250.0}, {'current': 3404.931, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.855, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.491, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.021, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.289, 'min': 1500.0, 'max': 2250.0}, {'current': 3401.838, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.708, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.204, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.696, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.823, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.777, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.105, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.213, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.509, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.513, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.067, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.555, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.153, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.542, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.108, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.064, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.134, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.565, 'min': 1500.0, 'max': 2250.0}, {'current': 2307.999, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.23, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.9, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.132, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.308, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.307, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.844, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.498, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.865, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.06, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.041, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.241, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.133, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.723, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.42, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.077, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.608, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.034, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.126, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.565, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.286, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.652, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.308, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.478, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.799, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.53, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.244, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.072, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.04, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.218, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.487, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.953, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.911, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.812, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.887, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.219, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.431, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.776, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.853, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.529, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.011, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.509, 'min': 1500.0, 'max': 2250.0}, {'current': 2679.787, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.214, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.579, 'min': 1500.0, 'max': 2250.0}, {'current': 3347.448, 'min': 1500.0, 'max': 2250.0}, {'current': 3402.534, 'min': 1500.0, 'max': 2250.0}, {'current': 3400.485, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.727, 'min': 1500.0, 'max': 2250.0}, {'current': 2597.458, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.93, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.932, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.709, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.485, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.219, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.694, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.766, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.705, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.978, 'min': 1500.0, 'max': 2250.0}, {'current': 3252.447, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.416, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.137, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.329, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.595, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.68, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.539, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.892, 'min': 1500.0, 'max': 2250.0}, {'current': 2698.821, 'min': 1500.0, 'max': 2250.0}, {'current': 2650.054, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.242, 'min': 1500.0, 'max': 2250.0}, {'current': 2156.689, 'min': 1500.0, 'max': 2250.0}, {'current': 2592.592, 'min': 1500.0, 'max': 2250.0}, {'current': 2640.161, 'min': 1500.0, 'max': 2250.0}, {'current': 2629.655, 'min': 1500.0, 'max': 2250.0}, {'current': 2624.595, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.151, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.028, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.926, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.986, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.314, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.61, 'min': 1500.0, 'max': 2250.0}, {'current': 2545.998, 'min': 1500.0, 'max': 2250.0}, {'current': 2578.318, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.186, 'min': 1500.0, 'max': 2250.0}, {'current': 1699.448, 'min': 1500.0, 'max': 2250.0}, {'current': 2224.93, 'min': 1500.0, 'max': 2250.0}, {'current': 2227.286, 'min': 1500.0, 'max': 2250.0}, {'current': 2285.237, 'min': 1500.0, 'max': 2250.0}, {'current': 1755.84, 'min': 1500.0, 'max': 2250.0}, {'current': 2282.201, 'min': 1500.0, 'max': 2250.0}, {'current': 2341.33, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.048, 'min': 1500.0, 'max': 2250.0}, {'current': 1696.134, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.476, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.694, 'min': 1500.0, 'max': 2250.0}, {'current': 2233.55, 'min': 1500.0, 'max': 2250.0}, {'current': 1695.127, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.687, 'min': 1500.0, 'max': 2250.0}, {'current': 2508.494, 'min': 1500.0, 'max': 2250.0}, {'current': 2537.857, 'min': 1500.0, 'max': 2250.0}, {'current': 2500.576, 'min': 1500.0, 'max': 2250.0}, {'current': 3405.995, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.18, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.23, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.533, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.518, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.379, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.275, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.164, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.327, 'min': 1500.0, 'max': 2250.0}, {'current': 3036.118, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.161, 'min': 1500.0, 'max': 2250.0}, {'current': 3022.948, 'min': 1500.0, 'max': 2250.0}, {'current': 3025.11, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.186, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.994, 'min': 1500.0, 'max': 2250.0}, {'current': 3373.562, 'min': 1500.0, 'max': 2250.0}, {'current': 3402.749, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.746, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.812, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.758, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.968, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.207, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.767, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.406, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.49, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.234, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.133, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.404, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.172, 'min': 1500.0, 'max': 2250.0}, {'current': 3415.233, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.74, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.927, 'min': 1500.0, 'max': 2250.0}, {'current': 3403.765, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.658, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.294, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.558, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.706, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.524, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.693, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.646, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.828, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.802, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.549, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.634, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.629, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.725, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.285, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.929, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.859, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.307, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.036, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.357, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.187, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.257, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.937, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.57, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.154, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.187, 'min': 1500.0, 'max': 2250.0}, {'current': 3401.067, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.873, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.493, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.806, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.892, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.611, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.485, 'min': 1500.0, 'max': 2250.0}, {'current': 3335.389, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.113, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.118, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.392, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.85, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.933, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.899, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.007, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.799, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.381, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.786, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.098, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.905, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.247, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.999, 'min': 1500.0, 'max': 2250.0}, {'current': 2454.873, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.039, 'min': 1500.0, 'max': 2250.0}, {'current': 2293.667, 'min': 1500.0, 'max': 2250.0}, {'current': 2249.969, 'min': 1500.0, 'max': 2250.0}, {'current': 2212.46, 'min': 1500.0, 'max': 2250.0}, {'current': 2462.335, 'min': 1500.0, 'max': 2250.0}, {'current': 2407.302, 'min': 1500.0, 'max': 2250.0}, {'current': 3060.794, 'min': 1500.0, 'max': 2250.0}, {'current': 2178.693, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.485, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.897, 'min': 1500.0, 'max': 2250.0}, {'current': 2185.643, 'min': 1500.0, 'max': 2250.0}, {'current': 2168.044, 'min': 1500.0, 'max': 2250.0}, {'current': 2173.55, 'min': 1500.0, 'max': 2250.0}], 'disk': {'total': 1757.8287315368652, 'used': 213.0460090637207}, 'gpu': 'A100-SXM4-40GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}], 'memory': {'total': 1007.709156036377}}
2023-04-23 20:25:39,634 INFO    HandlerThread:3064472 [system_monitor.py:probe():211] Finished collecting system info
2023-04-23 20:25:39,635 INFO    HandlerThread:3064472 [system_monitor.py:probe():214] Publishing system info
2023-04-23 20:25:39,635 DEBUG   HandlerThread:3064472 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-23 20:25:39,635 DEBUG   HandlerThread:3064472 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-23 20:25:39,637 INFO    HandlerThread:3064472 [system_monitor.py:probe():216] Finished publishing system info
2023-04-23 20:25:39,639 DEBUG   SenderThread:3064472 [sender.py:send():375] send: files
2023-04-23 20:25:39,639 INFO    SenderThread:3064472 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-23 20:25:39,644 DEBUG   SenderThread:3064472 [sender.py:send():375] send: telemetry
2023-04-23 20:25:39,644 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: stop_status
2023-04-23 20:25:39,645 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: stop_status
2023-04-23 20:25:40,199 INFO    Thread-12 :3064472 [dir_watcher.py:_on_file_created():278] file/dir created: /workdir/Speaker_Verification_version_1.0/Speaker-Verification/wandb/run-20230423_202538-i8eys889/files/wandb-metadata.json
2023-04-23 20:25:40,199 INFO    Thread-12 :3064472 [dir_watcher.py:_on_file_created():278] file/dir created: /workdir/Speaker_Verification_version_1.0/Speaker-Verification/wandb/run-20230423_202538-i8eys889/files/requirements.txt
2023-04-23 20:25:40,199 INFO    Thread-12 :3064472 [dir_watcher.py:_on_file_created():278] file/dir created: /workdir/Speaker_Verification_version_1.0/Speaker-Verification/wandb/run-20230423_202538-i8eys889/files/wandb-summary.json
2023-04-23 20:25:40,373 INFO    wandb-upload_0:3064472 [upload_job.py:push():137] Uploaded file /tmp/tmpd8i7qtmowandb/e8bnild2-wandb-metadata.json
2023-04-23 20:25:42,744 DEBUG   SenderThread:3064472 [sender.py:send():375] send: exit
2023-04-23 20:25:42,744 INFO    SenderThread:3064472 [sender.py:send_exit():598] handling exit code: 1
2023-04-23 20:25:42,744 INFO    SenderThread:3064472 [sender.py:send_exit():600] handling runtime: 3
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:send_exit():606] send defer
2023-04-23 20:25:42,745 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,745 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-23 20:25:42,745 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 1
2023-04-23 20:25:42,745 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,745 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-23 20:25:42,745 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-23 20:25:42,745 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 2
2023-04-23 20:25:42,745 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,745 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-23 20:25:42,745 INFO    HandlerThread:3064472 [system_monitor.py:finish():190] Stopping system monitor
2023-04-23 20:25:42,746 DEBUG   SystemMonitor:3064472 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-23 20:25:42,746 INFO    HandlerThread:3064472 [interfaces.py:finish():202] Joined cpu monitor
2023-04-23 20:25:42,746 DEBUG   SystemMonitor:3064472 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-23 20:25:42,747 INFO    HandlerThread:3064472 [interfaces.py:finish():202] Joined disk monitor
2023-04-23 20:25:42,747 DEBUG   SystemMonitor:3064472 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-23 20:25:42,854 INFO    HandlerThread:3064472 [interfaces.py:finish():202] Joined gpu monitor
2023-04-23 20:25:42,854 INFO    HandlerThread:3064472 [interfaces.py:finish():202] Joined memory monitor
2023-04-23 20:25:42,854 INFO    HandlerThread:3064472 [interfaces.py:finish():202] Joined network monitor
2023-04-23 20:25:42,854 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,854 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-23 20:25:42,854 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 3
2023-04-23 20:25:42,854 DEBUG   SenderThread:3064472 [sender.py:send():375] send: stats
2023-04-23 20:25:42,854 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,856 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-23 20:25:42,856 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,856 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-23 20:25:42,856 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 4
2023-04-23 20:25:42,856 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,856 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-23 20:25:42,856 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,856 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-23 20:25:42,856 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 5
2023-04-23 20:25:42,856 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,856 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-23 20:25:42,856 DEBUG   SenderThread:3064472 [sender.py:send():375] send: summary
2023-04-23 20:25:42,856 INFO    SenderThread:3064472 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-23 20:25:42,857 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,857 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-23 20:25:42,857 INFO    SenderThread:3064472 [sender.py:transition_state():626] send defer: 6
2023-04-23 20:25:42,857 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: defer
2023-04-23 20:25:42,857 INFO    HandlerThread:3064472 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-23 20:25:42,857 DEBUG   SenderThread:3064472 [sender.py:send_request():402] send_request: defer
2023-04-23 20:25:42,857 INFO    SenderThread:3064472 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-23 20:25:42,861 DEBUG   HandlerThread:3064472 [handler.py:handle_request():144] handle_request: status_report
